Date,Ticker,gross_profit,total_assets,gross_profit_assets,equity,asset_growth_yoy,dividend_payout_pct,eps
2017-03-01,AMBUJACEM.NS,3181.0,32824.0,0.09691079697782111,19821.0,0.1668696711327649,50.0,5.57
2017-03-01,CASTROLIND.NS,1001.0,1888.0,0.5301906779661016,981.0,0.13401207529300344,81.0,6.78
2017-03-01,VBL.NS,810.0,4824.0,0.16791044776119404,1693.0,0.08077709611451943,0.0,0.14
2017-06-01,AARTIIND.NS,654.0,3499.0,0.18691054587024863,1362.0,0.1797033041132839,3.0,9.62
2017-06-01,ABBOTINDIA.NS,398.0,2066.0,0.19264278799612777,1387.0,-0.46904024767801855,31.0,130.19
2017-06-01,ABCAPITAL.NS,1105.0,78141.0,0.014141103901920887,6610.0,0.2784653465346535,0.0,4.3
2017-06-01,ADANIENSOL.NS,1983.0,12811.0,0.15478885332917025,2947.0,0.00930452609998423,0.0,3.79
2017-06-01,ADANIENT.NS,1902.0,47611.0,0.03994875133897629,14136.0,0.8857804807413843,4.0,8.02
2017-06-01,ADANIGREEN.NS,403.0,6160.0,0.06542207792207792,1203.0,0.10682291578466072,-0.0,-0.37
2017-06-01,ADANIPORTS.NS,5418.0,43369.0,0.1249279439230787,17526.0,-0.06690432236297664,7.0,18.89
2017-06-01,ADANIPOWER.NS,5980.0,71511.0,0.0836234984827509,3000.0,0.08909589799165303,-0.0,-3.2
2017-06-01,AJANTPHARM.NS,691.0,1823.0,0.37904552934722985,1568.0,-0.02772999958048412,23.0,38.4
2017-06-01,ALKEM.NS,1001.0,6568.0,0.1524056029232643,4468.0,0.33077345035655514,20.0,74.61
2017-06-01,APLAPOLLO.NS,334.0,1845.0,0.18102981029810297,704.0,1.3225076063114696,19.0,6.45
2017-06-01,APLLTD.NS,615.0,2689.0,0.22870955745630345,1903.0,0.1821138211382114,19.0,21.39
2017-06-01,APOLLOHOSP.NS,734.0,8103.0,0.09058373441935086,3314.0,0.46560059501673484,38.0,15.88
2017-06-01,APOLLOTYRE.NS,1867.0,15233.0,0.12256285695529442,7290.0,0.06084166358138961,14.0,21.59
2017-06-01,ASHOKLEY.NS,3045.0,26609.0,0.11443496561313841,6393.0,0.3167465371233506,28.0,2.79
2017-06-01,ASIANPAINT.NS,2994.0,12405.0,0.24135429262394195,7604.0,0.24858845671267252,51.0,20.22
2017-06-01,ASTRAL.NS,261.0,1462.0,0.17852257181942544,847.0,0.2552669022811768,5.0,5.44
2017-06-01,AUBANK.NS,476.0,9812.0,0.048512026090501426,1987.0,0.09051929490233444,0.0,13.4
2017-06-01,AUROPHARMA.NS,3441.0,16200.0,0.2124074074074074,9372.0,0.0307198532783127,6.0,39.29
2017-06-01,AXISBANK.NS,-5941.0,611462.0,-0.009716057580029504,56380.0,,30.0,16.51
2017-06-01,BAJAJ-AUTO.NS,4429.0,21638.0,0.20468620020334596,17856.0,0.1744158392294429,39.0,140.98
2017-06-01,BAJAJFINSV.NS,8713.0,128614.0,0.06774534654081205,16151.0,0.12929089018445156,1.0,14.21
2017-06-01,BAJAJHLDNG.NS,628.0,17889.0,0.03510537201632288,17818.0,0.0007120275697074991,15.0,222.22
2017-06-01,BAJFINANCE.NS,2867.0,63731.0,0.04498595659882945,9600.0,0.19142025049581018,11.0,3.34
2017-06-01,BALKRISIND.NS,1131.0,5789.0,0.19537053031611679,3543.0,0.11608290488431877,11.0,37.08
2017-06-01,BANDHANBNK.NS,1360.0,30236.0,0.04497949464214843,4446.0,0.09598782734043405,0.0,10.15
2017-06-01,BANKBARODA.NS,-4372.0,719216.0,-0.006078841405085538,43067.0,0.43297742525930444,15.0,7.88
2017-06-01,BANKINDIA.NS,-9239.0,632026.0,-0.014618069509798647,33629.0,0.01504324934185784,0.0,-13.94
2017-06-01,BATAINDIA.NS,296.0,1923.0,0.15392615704628185,1324.0,0.5304717554160762,28.0,12.37
2017-06-01,BBTC.NS,1270.0,7391.0,0.171830604789609,3678.0,-0.058303790638803435,2.0,60.45
2017-06-01,BDL.NS,569.0,8407.0,0.06768169382657309,2195.0,-0.009285971871619185,30.0,2183.58
2017-06-01,BEL.NS,1792.0,17600.0,0.10181818181818182,7735.0,-0.013631928337199072,33.0,2.07
2017-06-01,BERGEPAINT.NS,719.0,3440.0,0.20901162790697675,1901.0,0.10963646855164455,36.0,4.07
2017-06-01,BHARATFORG.NS,1121.0,8841.0,0.12679561135618142,4117.0,0.4357031857031857,25.0,15.13
2017-06-01,BHARTIARTL.NS,35330.0,232322.0,0.15207341534594226,67457.0,-0.12799502126335444,11.0,6.91
2017-06-01,BHEL.NS,1095.0,61698.0,0.01774773898667704,32389.0,-0.05401773716742811,85.0,1.25
2017-06-01,BIOCON.NS,980.0,9394.0,0.10432190760059612,4838.0,0.19568995481404242,10.0,5.1
2017-06-01,BLUESTARCO.NS,223.0,2650.0,0.08415094339622642,757.0,0.06620839363241679,58.0,6.44
2017-06-01,BOSCHLTD.NS,1963.0,11791.0,0.16648291069459759,8790.0,0.0024629184757454874,29.0,570.17
2017-06-01,BPCL.NS,13783.0,109086.0,0.1263498524100251,30819.0,-0.05771860190359879,49.0,20.1
2017-06-01,BRITANNIA.NS,1278.0,4109.0,0.3110245801898272,2696.0,0.10850286906624934,30.0,36.85
2017-06-01,BSE.NS,190.0,5183.0,0.036658306000385874,2663.0,-0.06892123287671233,68.0,4.57
2017-06-01,CANBK.NS,-5775.0,596159.0,-0.009687013028403496,34685.0,-0.0510261569416499,4.0,4.55
2017-06-01,CESC.NS,2854.0,37470.0,0.07616760074726447,10622.0,0.2622480386938511,19.0,5.21
2017-06-01,CGPOWER.NS,-128.0,10161.0,-0.012597185316405865,4102.0,0.17601602747567258,0.0,-7.83
2017-06-01,CHOLAFIN.NS,1143.0,30598.0,0.037355382704751944,4298.0,0.22240566037735848,12.0,9.21
2017-06-01,CIPLA.NS,2496.0,20869.0,0.11960323925439648,12544.0,0.05753514568273538,16.0,12.51
2017-06-01,COALINDIA.NS,12448.0,118587.0,0.10496934739895604,24518.0,0.06286549707602339,133.0,14.95
2017-06-01,COFORGE.NS,480.0,2407.0,0.19941836310760283,1686.0,-0.047649989170457006,31.0,8.15
2017-06-01,CONCOR.NS,1248.0,10126.0,0.12324708670748569,8771.0,,39.0,11.26
2017-06-01,COROMANDEL.NS,983.0,8645.0,0.11370734528629266,2891.0,,31.0,16.35
2017-06-01,CUB.NS,262.0,35271.0,0.007428198803549659,3570.0,0.015265274957534982,4.0,6.91
2017-06-01,CUMMINSIND.NS,805.0,5214.0,0.15439202148062908,3871.0,,53.0,26.56
2017-06-01,DABUR.NS,1512.0,7732.0,0.19555095706156234,4847.0,0.0901537183215621,31.0,7.25
2017-06-01,DALBHARAT.NS,1894.0,21262.0,0.08907910826827203,9629.0,0.10658307210031348,0.0,8800.0
2017-06-01,DEEPAKNTR.NS,139.0,1789.0,0.07769703745109,715.0,0.047703464947622884,16.0,7.37
2017-06-01,DHANI.NS,213.0,2215.0,0.09616252821670429,466.0,0.268690275435638,31.0,2.69
2017-06-01,DIVISLAB.NS,1450.0,6155.0,0.2355808285946385,5357.0,,25.0,39.95
2017-06-01,DIXON.NS,92.0,789.0,0.11660329531051965,197.0,,14.0,8.66
2017-06-01,DLF.NS,3446.0,63954.0,0.05388247803108484,24573.0,,50.0,4.01
2017-06-01,DMART.NS,969.0,5819.0,0.16652345763876955,3842.0,,0.0,7.67
2017-06-01,DRREDDY.NS,2472.0,21654.0,0.114159046827376,12262.0,0.38040123456790126,26.0,15.59
2017-06-01,EDELWEISS.NS,3845.0,44823.0,0.08578185306650603,4329.0,-0.18566176470588236,18.0,7.32
2017-06-01,EICHERMOT.NS,2174.0,7009.0,0.3101726351833357,5345.0,0.11191827468785472,16.0,61.27
2017-06-01,EMAMILTD.NS,759.0,2603.0,0.29158663081060315,1755.0,0.28703703703703703,47.0,7.5
2017-06-01,ENDURANCE.NS,758.0,3510.0,0.21595441595441595,1730.0,-0.0684102502188283,11.0,23.48
2017-06-01,ENGINERSIN.NS,316.0,4396.0,0.0718835304822566,2845.0,0.31719745222929935,61.0,4.9
2017-06-01,ESCORTS.NS,268.0,3199.0,0.08377618005626758,1621.0,0.16037973091915,14.0,10.71
2017-06-01,EXIDEIND.NS,1374.0,17765.0,0.07734309034618632,5032.0,-0.026616836060343648,25.0,9.42
2017-06-01,FCONSUMER.NS,-12.0,1692.0,-0.0070921985815602835,888.0,0.1756002595717067,0.0,-0.37
2017-06-01,FEDERALBNK.NS,382.0,115486.0,0.003307760247995428,8952.0,0.0783114102171918,18.0,5.03
2017-06-01,FORTIS.NS,354.0,9588.0,0.036921151439299124,5144.0,0.15944606784398424,0.0,8.14
2017-06-01,GAIL.NS,6021.0,58291.0,0.10329210341219056,39305.0,-0.163943661971831,56.0,4.98
2017-06-01,GICRE.NS,-786.0,97314.0,-0.008076946790800912,20183.0,-0.15030764723117493,27.0,4.27
2017-06-01,GLENMARK.NS,2037.0,11764.0,0.1731553893233594,4492.0,0.17857733208441237,5.0,39.29
2017-06-01,GMRAIRPORT.NS,3163.0,36852.0,0.08582980570932378,5343.0,0.1220472440944882,0.0,-0.94
2017-06-01,GODFRYPHLP.NS,254.0,2208.0,0.11503623188405797,1660.0,0.13341660400391392,30.0,8.8
2017-06-01,GODREJAGRO.NS,440.0,3208.0,0.1371571072319202,1009.0,0.03130059363194819,33.0,13.44
2017-06-01,GODREJCP.NS,1907.0,12940.0,0.1473724884080371,5302.0,0.1919535974330495,39.0,12.76
2017-06-01,GODREJIND.NS,657.0,14991.0,0.04382629577746648,3196.0,0.08252949773642748,23.0,7.63
2017-06-01,GODREJPROP.NS,253.0,7181.0,0.035231861857679986,2004.0,0.22674208689372968,0.0,9.56
2017-06-01,GRAPHITE.NS,40.0,2560.0,0.015625,1857.0,-0.11454621672605324,55.0,3.61
2017-06-01,GRASIM.NS,7387.0,62747.0,0.11772674390807529,31387.0,0.04148576941630487,8.0,65.64
2017-06-01,GSPL.NS,1642.0,11808.0,0.13905826558265583,4526.0,0.022902397260273974,15.0,9.84
2017-06-01,GUJGASLTD.NS,762.0,6375.0,0.11952941176470588,1664.0,0.05576841209025117,19.0,3.2
2017-06-01,HAL.NS,3231.0,51744.0,0.06244202226345084,12560.0,0.12304785194242206,30.0,36.3
2017-06-01,HAVELLS.NS,815.0,5168.0,0.15770123839009287,3276.0,-0.021641881271913917,44.0,7.91
2017-06-01,HCLTECH.NS,10390.0,45762.0,0.2270442725405358,32949.0,0.457421875,40.0,30.16
2017-06-01,HDFC.NS,34657.0,474122.0,0.07309721970294565,60060.0,0.09488043705284195,26.0,69.56
2017-06-01,HDFCBANK.NS,11374.0,892344.0,0.012746205499224514,91794.0,1.0226104830421376,18.0,14.91
2017-06-01,HDFCLIFE.NS,972.0,95097.0,0.010221142622795672,3826.0,0.04501960784313726,25.0,4.44
2017-06-01,HEG.NS,81.0,1853.0,0.04371289800323799,953.0,0.0625838268369684,0.0,-2.21
2017-06-01,HEROMOTOCO.NS,4585.0,15312.0,0.29943834900731453,10316.0,-0.010492445439283717,47.0,179.49
2017-06-01,HINDALCO.NS,12317.0,146144.0,0.08427988832931903,46059.0,0.03897656334898997,13.0,8.47
2017-06-01,HINDPETRO.NS,10886.0,80329.0,0.1355176835264973,21071.0,0.15575275397796817,37.0,36.03
2017-06-01,HINDUNILVR.NS,6328.0,15706.0,0.402903349038584,6744.0,0.5926901019272599,82.0,20.68
2017-06-01,HUDCO.NS,1082.0,39339.0,0.0275045120618216,9168.0,-0.051203277009728626,13.0,4.21
2017-06-01,ICICIBANK.NS,-37737.0,985725.0,-0.03828349691851175,104632.0,0.06401815108105703,14.0,15.9
2017-06-01,ICICIGI.NS,919.0,23351.0,0.039355916234850755,3901.0,0.05615482233502538,22.0,15.56
2017-06-01,ICICIPRULI.NS,1806.0,124741.0,0.014477998412711137,6406.0,0.007365170944986591,63.0,11.72
2017-06-01,IDBI.NS,-12344.0,362488.0,-0.03405354108273929,23263.0,0.15493220996937587,0.0,-24.36
2017-06-01,IDEA.NS,10227.0,96668.0,0.10579509248148301,24732.0,0.06171838031501386,0.0,-0.34
2017-06-01,IDFCFIRSTB.NS,631.0,112064.0,0.0056307110222729865,14677.0,,25.0,3.0
2017-06-01,IGL.NS,964.0,4198.0,0.22963315864697476,3012.0,0.2191621411947246,20.0,4.33
2017-06-01,INDHOTEL.NS,610.0,8599.0,0.07093848121874637,2518.0,0.11362538854704374,-55.0,-0.48
2017-06-01,INDIAMART.NS,-74.0,221.0,-0.334841628959276,-390.0,0.06090383888558933,-0.0,-35.16
2017-06-01,INDIANB.NS,-996.0,218507.0,-0.0045582063732512,17434.0,0.39215925040536814,20.0,30.25
2017-06-01,INDIGO.NS,2219.0,15210.0,0.14589086127547665,3779.0,-0.034073679301845315,74.0,45.9
2017-06-01,INDUSINDBK.NS,379.0,178650.0,0.002121466554715925,20647.0,0.2987735464054814,13.0,47.95
2017-06-01,INDUSTOWER.NS,2825.0,20941.0,0.13490282221479394,15500.0,0.32217404377205616,108.0,14.85
2017-06-01,INFY.NS,18604.0,83148.0,0.22374561023716746,68982.0,0.7270875763747454,41.0,31.24
2017-06-01,IOC.NS,34149.0,273719.0,0.12475933347703301,102096.0,0.13694066804717744,45.0,13.63
2017-06-01,IPCALAB.NS,451.0,3960.0,0.11388888888888889,2455.0,0.03922473465620674,6.0,7.71
2017-06-01,IREDA.NS,327.0,18797.0,0.017396393041442783,2428.0,0.0020337013364323067,60.0,267.74
2017-06-01,IRFC.NS,2133.0,129650.0,0.016451986116467414,12009.0,0.08529607451763141,40.0,143.08
2017-06-01,ISEC.NS,566.0,2047.0,0.2765021983390327,490.0,1.0169374574790175,61.0,4.2
2017-06-01,ITC.NS,15470.0,55898.0,0.27675408780278365,46413.0,0.40888305117727186,56.0,8.47
2017-06-01,JINDALSTEL.NS,4709.0,90575.0,0.05199006348330113,30051.0,,0.0,-24.93
2017-06-01,JSWENERGY.NS,3324.0,28389.0,0.117087604353799,10369.0,0.0594462438089957,13.0,3.84
2017-06-01,JSWSTEEL.NS,12308.0,88005.0,0.13985569001761264,22647.0,0.08088952538917649,19.0,14.57
2017-06-01,JUBLFOOD.NS,245.0,1291.0,0.18977536793183578,805.0,0.03939393939393939,29.0,0.88
2017-06-01,KEI.NS,269.0,1896.0,0.14187763713080168,462.0,0.044286905754795665,5.0,12.04
2017-06-01,KOTAKBANK.NS,-3965.0,276188.0,-0.014356163193187249,38492.0,0.024944974321349962,2.0,5.37
2017-06-01,LALPATHLAB.NS,238.0,690.0,0.34492753623188405,595.0,0.046569325253182574,16.0,9.31
2017-06-01,LAURUSLABS.NS,408.0,2653.0,0.15378816434225406,1331.0,-0.015364850976361769,8.0,3.6
2017-06-01,LICHSGFIN.NS,2974.0,150997.0,0.01969575554481215,11156.0,0.5867142950776693,16.0,38.49
2017-06-01,LODHA.NS,1614.0,33931.0,0.04756712151130235,4033.0,0.05646481178396072,0.0,12.91
2017-06-01,LT.NS,16620.0,211571.0,0.07855518951084979,50217.0,0.009024252679075015,22.0,43.17
2017-06-01,LTF.NS,1120.0,72511.0,0.01544593234129994,7894.0,0.17253989361702127,13.0,4.83
2017-06-01,LTM.NS,1230.0,4417.0,0.2784695494679647,3144.0,0.14126226365447506,29.0,56.91
2017-06-01,LTTS.NS,586.0,2232.0,0.2625448028673835,1485.0,0.3494318181818182,29.0,41.78
2017-06-01,LUPIN.NS,4502.0,26212.0,0.17175339539142379,13497.0,0.17796610169491525,13.0,56.63
2017-06-01,M&M.NS,10735.0,113835.0,0.09430315807967672,29778.0,1.5572972972972974,22.0,29.77
2017-06-01,M&MFIN.NS,880.0,53223.0,0.016534205136876916,6960.0,0.15943354346088964,27.0,4.0
2017-06-01,MANAPPURAM.NS,1225.0,15152.0,0.08084741288278775,3361.0,0.11085816409558995,17.0,8.98
2017-06-01,MARICO.NS,1159.0,3623.0,0.31990063483301134,2326.0,0.09006084774667553,57.0,6.19
2017-06-01,MARUTI.NS,10421.0,51960.0,0.20055812163202463,37075.0,0.1365538644806345,30.0,248.61
2017-06-01,MAXHEALTH.NS,141.0,3146.0,0.044818817546090274,1192.0,,0.0,0.29
2017-06-01,MAZDOCK.NS,129.0,19345.0,0.006668389764797105,2979.0,0.21563500882410616,34.0,117.49
2017-06-01,MCX.NS,80.0,1869.0,0.042803638309256285,1362.0,0.08953983587825906,60.0,4.96
2017-06-01,METROPOLIS.NS,140.0,512.0,0.2734375,324.0,0.22007494421287524,49.0,26.61
2017-06-01,MFSL.NS,771.0,46739.0,0.01649585998844648,2334.0,0.17591448607288623,0.0,14.79
2017-06-01,MINDTREE.NS,704.0,3391.0,0.20760837511058686,2577.0,0.2005871990604815,40.0,24.92
2017-06-01,MOTHERSON.NS,4171.0,31944.0,0.13057225144002005,8272.0,0.25567620927936824,18.0,2.19
2017-06-01,MOTILALOFS.NS,1008.0,8439.0,0.11944543192321365,1786.0,0.09307010475423046,22.0,6.23
2017-06-01,MPHASIS.NS,969.0,7301.0,0.13272154499383645,6152.0,0.12177028980951782,45.0,37.62
2017-06-01,MRF.NS,2649.0,15048.0,0.17603668261563,8641.0,0.07561746459089314,2.0,3504.33
2017-06-01,MRPL.NS,4992.0,32849.0,0.15196809644129197,9503.0,0.18428798727128082,30.0,19.81
2017-06-01,MUTHOOTFIN.NS,2007.0,32184.0,0.062360178970917224,6538.0,0.11905713144226927,20.0,30.03
2017-06-01,NAM-INDIA.NS,598.0,2051.0,0.2915650901999025,1843.0,0.3333333333333333,0.0,348.92
2017-06-01,NATCOPHARM.NS,683.0,2318.0,0.29465056082830027,1649.0,0.2008015745943686,24.0,27.88
2017-06-01,NATIONALUM.NS,1079.0,14501.0,0.07440866147162264,10205.0,0.26488804192472604,81.0,3.45
2017-06-01,NAUKRI.NS,-9.0,2053.0,-0.00438382854359474,1592.0,0.15746306035562235,-230.0,-0.39
2017-06-01,NAVINFLUOR.NS,159.0,1177.0,0.135089209855565,835.0,0.23367697594501718,23.0,27.88
2017-06-01,NHPC.NS,4884.0,60187.0,0.08114709156462359,29015.0,0.1408435664709023,61.0,2.95
2017-06-01,NIACL.NS,-458.0,70157.0,-0.006528215288567071,20684.0,0.05676496097137901,30.0,26.15
2017-06-01,NMDC.NS,3595.0,25784.0,0.1394275519702141,22582.0,0.006332708581814051,64.0,2.68
2017-06-01,NTPC.NS,21598.0,248601.0,0.08687817024066677,97838.0,0.20364639229290937,37.0,10.83
2017-06-01,OBEROIRLTY.NS,571.0,8459.0,0.06750206880245892,5726.0,0.06623286079479433,18.0,11.15
2017-06-01,OFSS.NS,1734.0,6020.0,0.28803986710963453,3264.0,-0.03954578464382386,122.0,139.28
2017-06-01,ONGC.NS,52804.0,444525.0,0.11878746977110399,194386.0,1.1749049429657794,40.0,19.03
2017-06-01,PAGEIND.NS,415.0,1154.0,0.3596187175043328,666.0,0.031186440677966103,41.0,238.73
2017-06-01,PATANJALI.NS,-755.0,13523.0,-0.0558308067736449,922.0,,0.0,-13.09
2017-06-01,PEL.NS,1475.0,48209.0,0.03059594681491008,14883.0,0.15781827543720922,29.0,61.39
2017-06-01,PERSISTENT.NS,465.0,2335.0,0.19914346895074947,1899.0,,24.0,18.84
2017-06-01,PETRONET.NS,2592.0,13914.0,0.18628719275549807,8178.0,,22.0,11.49
2017-06-01,PFC.NS,5275.0,259537.0,0.020324655058816275,36845.0,,59.0,6.78
2017-06-01,PHOENIXLTD.NS,856.0,7008.0,0.12214611872146118,2150.0,0.00856010091908452,22.0,5.49
2017-06-01,PIDILITIND.NS,1262.0,4770.0,0.2645702306079665,3471.0,0.05384521035201766,28.0,8.39
2017-06-01,PIIND.NS,555.0,2301.0,0.24119947848761408,1627.0,0.06566948092311808,12.0,33.39
2017-06-01,PNB.NS,-7197.0,733311.0,-0.00981438980187124,43416.0,0.12359550561797752,0.0,5.58
2017-06-01,POLYCAB.NS,480.0,4579.0,0.104826381305962,1994.0,0.17621030355498757,6.0,16.48
2017-06-01,POWERGRID.NS,22450.0,195662.0,0.1147386820128589,49866.0,0.08263305322128851,31.0,8.01
2017-06-01,PRESTIGE.NS,920.0,16830.0,0.05466428995840761,4415.0,,17.0,7.06
2017-06-01,QUESS.NS,240.0,2864.0,0.08379888268156424,1305.0,0.15931602299712536,0.0,9.61
2017-06-01,RADICO.NS,214.0,2235.0,0.09574944071588366,1045.0,-0.10667396061269147,13.0,6.03
2017-06-01,RAJESHEXPO.NS,1750.0,24131.0,0.07252082383655878,5636.0,0.21605024424284716,3.0,42.12
2017-06-01,RAMCOCEM.NS,1208.0,7071.0,0.17083863668505161,3796.0,0.07714998865441343,11.0,27.84
2017-06-01,RBLBANK.NS,-12.0,48676.0,-0.0002465280631111842,4336.0,0.20144706778370144,15.0,11.91
2017-06-01,RECLTD.NS,8988.0,210245.0,0.04275012485433661,33671.0,0.016194915167042218,30.0,23.98
2017-06-01,RELIANCE.NS,46307.0,706802.0,0.06551622660943235,263709.0,0.017404533698463412,11.0,21.55
2017-06-01,RVNL.NS,228.0,8860.0,0.025733634311512415,3557.0,0.07595139110968979,58.0,2.13
2017-06-01,SAIL.NS,115.0,107843.0,0.0010663649935554464,37043.0,0.28034804753820036,0.0,-6.67
2017-06-01,SBICARD.NS,452.0,10765.0,0.04198792382721783,1449.0,0.16147214854111405,21.0,4.75
2017-06-01,SBILIFE.NS,1068.0,102240.0,0.010446009389671362,5552.0,0.13285750062609566,16.0,9.55
2017-06-01,SBIN.NS,-64334.0,3441760.0,-0.018692180744735252,217192.0,,859.0,0.3
2017-06-01,SHREECEM.NS,2513.0,11166.0,0.22505821243059287,7698.0,,36.0,384.38
2017-06-01,SHRIRAMFIN.NS,1972.0,74446.0,0.026488998737339817,11332.0,0.21392837787134697,7.0,10.0
2017-06-01,SOLARINDS.NS,324.0,1722.0,0.18815331010452963,928.0,0.30222001119333375,24.0,20.61
2017-06-01,SRF.NS,969.0,6968.0,0.1390642939150402,3182.0,0.11499451754385964,14.0,17.94
2017-06-01,SUNPHARMA.NS,10102.0,61095.0,0.16534904656682217,36640.0,,12.0,29.03
2017-06-01,SUNTV.NS,1772.0,4378.0,0.4047510278666058,4028.0,,38.0,26.14
2017-06-01,SUPREMEIND.NS,762.0,2807.0,0.27146419665122906,1695.0,0.11091719428756365,44.0,33.88
2017-06-01,SUZLON.NS,2479.0,12160.0,0.20386513157894737,-6841.0,,0.0,1.38
2017-06-01,TATACHEM.NS,2097.0,23587.0,0.0889049052444143,7908.0,0.3699118250996497,28.0,38.98
2017-06-01,TATACOMM.NS,2406.0,21033.0,0.1143916702324918,1592.0,0.0752179146392349,14.0,43.26
2017-06-01,TATACONSUM.NS,791.0,9551.0,0.08281855303109623,6265.0,0.07867027677496992,38.0,5.94
2017-06-01,TATAINVEST.NS,237.0,2537.0,0.09341742215214821,2518.0,0.13332072617246596,49.0,3.64
2017-06-01,TATAPOWER.NS,5473.0,82829.0,0.06607589129411197,13214.0,0.1388888888888889,39.0,3.31
2017-06-01,TATASTEEL.NS,13144.0,172447.0,0.0762205199278619,37819.0,0.1874662344678552,-23.0,-3.76
2017-06-01,TCS.NS,32311.0,102333.0,0.3157436994908778,86214.0,0.0985032362459547,35.0,66.71
2017-06-01,TECHM.NS,4184.0,26057.0,0.16057105576236713,16437.0,0.05579811116271869,28.0,28.88
2017-06-01,TIINDIA.NS,406.0,3135.0,0.1295055821371611,1188.0,0.1752323155698843,0.0,
2017-06-01,TITAN.NS,1164.0,8408.0,0.1384395813510942,4233.0,0.1831997789444598,32.0,8.01
2017-06-01,TMPV.NS,29589.0,272580.0,0.10855161787365177,58062.0,-0.263893585841506,0.0,25.82
2017-06-01,TORNTPHARM.NS,1377.0,9601.0,0.14342256014998436,4351.0,,25.0,27.59
2017-06-01,TORNTPOWER.NS,2472.0,20793.0,0.1188861636127543,6892.0,0.40618809919974647,25.0,8.92
2017-06-01,TRENT.NS,134.0,2222.0,0.06030603060306031,1547.0,0.0324143840676063,39.0,2.55
2017-06-01,TRIDENT.NS,885.0,6184.0,0.14311125485122897,2757.0,0.0853273137697517,22.0,0.66
2017-06-01,TVSMOTOR.NS,871.0,6128.0,0.14213446475195823,2217.0,0.22480449872594677,23.0,10.76
2017-06-01,UBL.NS,642.0,4479.0,0.14333556597454788,2334.0,0.09071367153912296,13.0,8.68
2017-06-01,ULTRACEMCO.NS,5212.0,42209.0,0.12348077424246014,24392.0,0.05326198114396985,10.0,98.9
2017-06-01,UNIONBANK.NS,-4830.0,455681.0,-0.0105995202784404,24093.0,-0.07281298804223678,0.0,8.33
2017-06-01,UNITDSPR.NS,991.0,8896.0,0.11139838129496403,1785.0,0.15904225798779037,0.0,1.38
2017-06-01,UPL.NS,2966.0,20212.0,0.1467445082129428,7315.0,0.15680355160932297,20.0,20.18
2017-06-01,VARROC.NS,582.0,5847.0,0.09953822473063109,2183.0,inf,13.0,254.29
2017-06-01,VEDL.NS,21376.0,196946.0,0.10853736557228885,60425.0,0.10900701599140383,83.0,23.47
2017-06-01,VGUARD.NS,210.0,934.0,0.22483940042826553,634.0,0.020166648174258027,21.0,3.41
2017-06-01,VOLTAS.NS,549.0,6469.0,0.08486628536095224,3307.0,0.08681216521315685,22.0,15.64
2017-06-01,WIPRO.NS,11321.0,78672.0,0.14390126093146227,51670.0,-0.06172839506172839,6.0,6.55
2017-06-01,YESBANK.NS,1008.0,215060.0,0.004687064075141821,22039.0,0.15428845232390992,16.0,14.63
2017-06-01,ZEEL.NS,1723.0,10258.0,0.16796646519789432,6690.0,0.05422446406052964,11.0,23.13
2017-06-01,ZYDUSLIFE.NS,1902.0,15104.0,0.125926906779661,6960.0,-0.027443835870776086,22.0,14.53
2017-09-01,PGHH.NS,675.0,1160.0,0.5818965517241379,526.0,0.11622123916969872,292.0,133.31
2017-12-01,SIEMENS.NS,1056.0,13138.0,0.08037753082660984,7690.0,1.310824230387289,22.0,31.92
2018-03-01,ACC.NS,1915.0,14846.0,0.12899097399973056,9356.0,,53.0,49.23
2018-03-01,AMBUJACEM.NS,3858.0,35509.0,0.10864851164493508,20672.0,0.0709812108559499,47.0,7.64
2018-03-01,CASTROLIND.NS,1033.0,1977.0,0.52250885179565,1021.0,0.212861467794133,100.0,6.99
2018-03-01,VBL.NS,838.0,5276.0,0.15883244882486733,1770.0,0.325764742983286,22.0,0.68
2018-06-01,360ONE.NS,1053.0,9567.0,0.11006585136406397,1863.0,,19.0,
2018-06-01,AARTIIND.NS,700.0,4391.0,0.15941698929628786,1579.0,0.2549299799942841,2.0,10.24
2018-06-01,ABBOTINDIA.NS,525.0,2416.0,0.21730132450331127,1693.0,0.05577386233996704,29.0,188.82
2018-06-01,ABCAPITAL.NS,963.0,93556.0,0.01029330026935739,8538.0,0.16940948693126814,0.0,3.15
2018-06-01,ADANIENSOL.NS,2826.0,17265.0,0.1636837532580365,6057.0,0.04640625,0.0,10.39
2018-06-01,ADANIENT.NS,2038.0,56405.0,0.0361315486215761,15089.0,0.21970022728668837,6.0,6.15
2018-06-01,ADANIGREEN.NS,843.0,15709.0,0.0536635049971354,1341.0,-0.6811533224192536,-0.0,-1.0
2018-06-01,ADANIPORTS.NS,7157.0,47233.0,0.15152541655198695,20903.0,0.25692454632282713,11.0,17.74
2018-06-01,ADANIPOWER.NS,5436.0,69528.0,0.07818432861580946,889.0,0.1921961340588148,-0.0,-1.09
2018-06-01,AJANTPHARM.NS,658.0,2426.0,0.27122835943940643,2042.0,-0.022192497986422737,0.0,35.5
2018-06-01,ALKEM.NS,1009.0,7664.0,0.1316544885177453,4864.0,0.09810387469084914,25.0,52.77
2018-06-01,APLAPOLLO.NS,371.0,2181.0,0.17010545621274645,838.0,0.08179990251035828,21.0,6.66
