effective_date,period,symbol,ticker,source
2025-09-30,Sep2025,SBIN,SBIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SUNPHARMA,SUNPHARMA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TCS,TCS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATACONSUM,TATACONSUM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATAMOTORS,TATAMOTORS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATASTEEL,TATASTEEL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TECHM,TECHM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TITAN,TITAN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TRENT,TRENT.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ULTRACEMCO,ULTRACEMCO.NS,N50+NN50+CARRY
2025-09-30,Sep2025,WIPRO,WIPRO.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ADANIENSOL,ADANIENSOL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ADANIGREEN,ADANIGREEN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ADANIPOWER,ADANIPOWER.NS,N50+NN50+CARRY
2025-09-30,Sep2025,AMBUJACEM,AMBUJACEM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,DMART,DMART.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BAJAJHLDNG,BAJAJHLDNG.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BAJAJHFL,BAJAJHFL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BANKBARODA,BANKBARODA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BPCL,BPCL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BOSCHLTD,BOSCHLTD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BRITANNIA,BRITANNIA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CGPOWER,CGPOWER.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CANBK,CANBK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CHOLAFIN,CHOLAFIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,DLF,DLF.NS,N50+NN50+CARRY
2025-09-30,Sep2025,DIVISLAB,DIVISLAB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GAIL,GAIL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GODREJCP,GODREJCP.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HAVELLS,HAVELLS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HAL,HAL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HINDZINC,HINDZINC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HYUNDAI,HYUNDAI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ICICIGI,ICICIGI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,INDHOTEL,INDHOTEL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IOC,IOC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IRFC,IRFC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,JSWENERGY,JSWENERGY.NS,N50+NN50+CARRY
2025-09-30,Sep2025,JINDALSTEL,JINDALSTEL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LTIM,LTIM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LICI,LICI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LODHA,LODHA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MAZDOCK,MAZDOCK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PIDILITIND,PIDILITIND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PFC,PFC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PNB,PNB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,RECLTD,RECLTD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MOTHERSON,MOTHERSON.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SHREECEM,SHREECEM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ENRIN,ENRIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SIEMENS,SIEMENS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SOLARINDS,SOLARINDS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TVSMOTOR,TVSMOTOR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATAPOWER,TATAPOWER.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TORNTPHARM,TORNTPHARM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,UNITDSPR,UNITDSPR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,VBL,VBL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,VEDL,VEDL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ZYDUSLIFE,ZYDUSLIFE.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ACC,ACC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,AUBANK,AUBANK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,AARTIIND,AARTIIND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ABBOTINDIA,ABBOTINDIA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ADANIENT,ADANIENT.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ADANIGAS,ADANIGAS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ABCAPITAL,ABCAPITAL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ABFRL,ABFRL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,APLLTD,APLLTD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ALKEM,ALKEM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,APOLLOTYRE,APOLLOTYRE.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ASHOKLEY,ASHOKLEY.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ASTRAL,ASTRAL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,AUROPHARMA,AUROPHARMA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BANDHANBNK,BANDHANBNK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BANKINDIA,BANKINDIA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BATAINDIA,BATAINDIA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BERGEPAINT,BERGEPAINT.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BHARATFORG,BHARATFORG.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BHEL,BHEL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,BIOCON,BIOCON.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CLEAN,CLEAN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,COFORGE,COFORGE.NS,N50+NN50+CARRY
2025-09-30,Sep2025,COLPAL,COLPAL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CONCOR,CONCOR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,COROMANDEL,COROMANDEL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CROMPTON,CROMPTON.NS,N50+NN50+CARRY
2025-09-30,Sep2025,CUMMINSIND,CUMMINSIND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,DABUR,DABUR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,DEEPAKNTR,DEEPAKNTR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,DIXON,DIXON.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LALPATHLAB,LALPATHLAB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,EMAMILTD,EMAMILTD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ESCORTS,ESCORTS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,EXIDEIND,EXIDEIND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,NYKAA,NYKAA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,FEDERALBNK,FEDERALBNK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,FORTIS,FORTIS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GLAND,GLAND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GLENMARK,GLENMARK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GODREJPROP,GODREJPROP.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GUJGASLTD,GUJGASLTD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,GSPL,GSPL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HDFCAMC,HDFCAMC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HEROMOTOCO,HEROMOTOCO.NS,N50+NN50+CARRY
2025-09-30,Sep2025,HINDPETRO,HINDPETRO.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ICICIPRULI,ICICIPRULI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ISEC,ISEC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IDBI,IDBI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IDFCFIRSTB,IDFCFIRSTB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,INDIAMART,INDIAMART.NS,N50+NN50+CARRY
2025-09-30,Sep2025,INDIANB,INDIANB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IEX,IEX.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IRCTC,IRCTC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IGL,IGL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,INDUSTOWER,INDUSTOWER.NS,N50+NN50+CARRY
2025-09-30,Sep2025,INDUSINDBK,INDUSINDBK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,NAUKRI,NAUKRI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IPCALAB,IPCALAB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,JUBLFOOD,JUBLFOOD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,KOTAKBANK,KOTAKBANK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LTF,LTF.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LTTS,LTTS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LICHSGFIN,LICHSGFIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LAURUSLABS,LAURUSLABS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,LUPIN,LUPIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MRF,MRF.NS,N50+NN50+CARRY
2025-09-30,Sep2025,M&MFIN,M&MFIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MANAPPURAM,MANAPPURAM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MARICO,MARICO.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MFSL,MFSL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,METROPOLIS,METROPOLIS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MPHASIS,MPHASIS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,MUTHOOTFIN,MUTHOOTFIN.NS,N50+NN50+CARRY
2025-09-30,Sep2025,NMDC,NMDC.NS,N50+NN50+CARRY
2025-09-30,Sep2025,NATIONALUM,NATIONALUM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,NAVINFLUOR,NAVINFLUOR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,NAM-INDIA,NAM-INDIA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,OBEROIRLTY,OBEROIRLTY.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PAYTM,PAYTM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,OFSS,OFSS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,POLICYBZR,POLICYBZR.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PIIND,PIIND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PAGEIND,PAGEIND.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PERSISTENT,PERSISTENT.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PETRONET,PETRONET.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PEL,PEL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,POLYCAB,POLYCAB.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PRESTIGE,PRESTIGE.NS,N50+NN50+CARRY
2025-09-30,Sep2025,PGHH,PGHH.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SBICARD,SBICARD.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SRF,SRF.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SONACOMS,SONACOMS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SAIL,SAIL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SUNTV,SUNTV.NS,N50+NN50+CARRY
2025-09-30,Sep2025,SYNGENE,SYNGENE.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATACHEM,TATACHEM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATACOMM,TATACOMM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TATAELXSI,TATAELXSI.NS,N50+NN50+CARRY
2025-09-30,Sep2025,RAMCOCEM,RAMCOCEM.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TORNTPOWER,TORNTPOWER.NS,N50+NN50+CARRY
2025-09-30,Sep2025,TRIDENT,TRIDENT.NS,N50+NN50+CARRY
2025-09-30,Sep2025,UPL,UPL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,UNIONBANK,UNIONBANK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,UBL,UBL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,IDEA,IDEA.NS,N50+NN50+CARRY
2025-09-30,Sep2025,VOLTAS,VOLTAS.NS,N50+NN50+CARRY
2025-09-30,Sep2025,WHIRLPOOL,WHIRLPOOL.NS,N50+NN50+CARRY
2025-09-30,Sep2025,YESBANK,YESBANK.NS,N50+NN50+CARRY
2025-09-30,Sep2025,ZEEL,ZEEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ADANIPORTS,ADANIPORTS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,APOLLOHOSP,APOLLOHOSP.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ASIANPAINT,ASIANPAINT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,AXISBANK,AXISBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BAJAJ-AUTO,BAJAJ-AUTO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BAJFINANCE,BAJFINANCE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BAJAJFINSV,BAJAJFINSV.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BEL,BEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BHARTIARTL,BHARTIARTL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CIPLA,CIPLA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,COALINDIA,COALINDIA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DRREDDY,DRREDDY.NS,N50+NN50+CARRY
2026-03-31,Mar2026,EICHERMOT,EICHERMOT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ETERNAL,ETERNAL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GRASIM,GRASIM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HCLTECH,HCLTECH.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HDFCBANK,HDFCBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HDFCLIFE,HDFCLIFE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HINDALCO,HINDALCO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HINDUNILVR,HINDUNILVR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ICICIBANK,ICICIBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ITC,ITC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INFY,INFY.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INDIGO,INDIGO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,JSWSTEEL,JSWSTEEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,JIOFIN,JIOFIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LT,LT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,M&M,M&M.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MARUTI,MARUTI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MAXHEALTH,MAXHEALTH.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NTPC,NTPC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NESTLEIND,NESTLEIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ONGC,ONGC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,POWERGRID,POWERGRID.NS,N50+NN50+CARRY
2026-03-31,Mar2026,RELIANCE,RELIANCE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SBILIFE,SBILIFE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SHRIRAMFIN,SHRIRAMFIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SBIN,SBIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SUNPHARMA,SUNPHARMA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TCS,TCS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATACONSUM,TATACONSUM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TMPV,TMPV.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATASTEEL,TATASTEEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TECHM,TECHM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TITAN,TITAN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TRENT,TRENT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ULTRACEMCO,ULTRACEMCO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,WIPRO,WIPRO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ADANIENSOL,ADANIENSOL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ADANIGREEN,ADANIGREEN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ADANIPOWER,ADANIPOWER.NS,N50+NN50+CARRY
2026-03-31,Mar2026,AMBUJACEM,AMBUJACEM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DMART,DMART.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BAJAJHLDNG,BAJAJHLDNG.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BANKBARODA,BANKBARODA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BPCL,BPCL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BOSCHLTD,BOSCHLTD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BRITANNIA,BRITANNIA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CGPOWER,CGPOWER.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CANBK,CANBK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CHOLAFIN,CHOLAFIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CUMMINSIND,CUMMINSIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DLF,DLF.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DIVISLAB,DIVISLAB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GAIL,GAIL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GODREJCP,GODREJCP.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HDFCAMC,HDFCAMC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HAL,HAL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HINDZINC,HINDZINC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HYUNDAI,HYUNDAI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INDHOTEL,INDHOTEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IOC,IOC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IRFC,IRFC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,JINDALSTEL,JINDALSTEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LODHA,LODHA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MAZDOCK,MAZDOCK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MUTHOOTFIN,MUTHOOTFIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PIDILITIND,PIDILITIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PFC,PFC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,PNB,PNB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,RECLTD,RECLTD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,MOTHERSON,MOTHERSON.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SHREECEM,SHREECEM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ENRIN,ENRIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SIEMENS,SIEMENS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,SOLARINDS,SOLARINDS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TVSMOTOR,TVSMOTOR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATACAP,TATACAP.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TMCV,TMCV.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TATAPOWER,TATAPOWER.NS,N50+NN50+CARRY
2026-03-31,Mar2026,TORNTPHARM,TORNTPHARM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,UNIONBANK,UNIONBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,UNITDSPR,UNITDSPR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,VBL,VBL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,VEDL,VEDL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ZYDUSLIFE,ZYDUSLIFE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ACC,ACC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,AUBANK,AUBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,AARTIIND,AARTIIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ABBOTINDIA,ABBOTINDIA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ADANIENT,ADANIENT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ADANIGAS,ADANIGAS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ABCAPITAL,ABCAPITAL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ABFRL,ABFRL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,APLLTD,APLLTD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ALKEM,ALKEM.NS,N50+NN50+CARRY
2026-03-31,Mar2026,APOLLOTYRE,APOLLOTYRE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ASHOKLEY,ASHOKLEY.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ASTRAL,ASTRAL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,AUROPHARMA,AUROPHARMA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BANDHANBNK,BANDHANBNK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BANKINDIA,BANKINDIA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BATAINDIA,BATAINDIA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BERGEPAINT,BERGEPAINT.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BHARATFORG,BHARATFORG.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BHEL,BHEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,BIOCON,BIOCON.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CLEAN,CLEAN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,COFORGE,COFORGE.NS,N50+NN50+CARRY
2026-03-31,Mar2026,COLPAL,COLPAL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CONCOR,CONCOR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,COROMANDEL,COROMANDEL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,CROMPTON,CROMPTON.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DABUR,DABUR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DEEPAKNTR,DEEPAKNTR.NS,N50+NN50+CARRY
2026-03-31,Mar2026,DIXON,DIXON.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LALPATHLAB,LALPATHLAB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,EMAMILTD,EMAMILTD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ESCORTS,ESCORTS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,EXIDEIND,EXIDEIND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NYKAA,NYKAA.NS,N50+NN50+CARRY
2026-03-31,Mar2026,FEDERALBNK,FEDERALBNK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,FORTIS,FORTIS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GLAND,GLAND.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GLENMARK,GLENMARK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GODREJPROP,GODREJPROP.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GUJGASLTD,GUJGASLTD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,GSPL,GSPL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HAVELLS,HAVELLS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HEROMOTOCO,HEROMOTOCO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,HINDPETRO,HINDPETRO.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ICICIGI,ICICIGI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ICICIPRULI,ICICIPRULI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,ISEC,ISEC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IDBI,IDBI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IDFCFIRSTB,IDFCFIRSTB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INDIAMART,INDIAMART.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INDIANB,INDIANB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IEX,IEX.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IRCTC,IRCTC.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IGL,IGL.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INDUSTOWER,INDUSTOWER.NS,N50+NN50+CARRY
2026-03-31,Mar2026,INDUSINDBK,INDUSINDBK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,NAUKRI,NAUKRI.NS,N50+NN50+CARRY
2026-03-31,Mar2026,IPCALAB,IPCALAB.NS,N50+NN50+CARRY
2026-03-31,Mar2026,JSWENERGY,JSWENERGY.NS,N50+NN50+CARRY
2026-03-31,Mar2026,JUBLFOOD,JUBLFOOD.NS,N50+NN50+CARRY
2026-03-31,Mar2026,KOTAKBANK,KOTAKBANK.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LTF,LTF.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LTTS,LTTS.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LICHSGFIN,LICHSGFIN.NS,N50+NN50+CARRY
2026-03-31,Mar2026,LTIM,LTIM.NS,N50+NN50+CARRY
